Price,Prediction
112.6,105.0
109.6,103.0
106.8,102.8
105.0,103.1
103.0,106.0
102.8,106.6
103.1,106.7
106.0,105.1
106.6,104.9
106.7,104.5
105.1,104.0
104.9,106.2
104.5,108.0
104.0,101.5
106.2,98.8
108.0,94.4
101.5,96.0
98.8,96.9
94.4,95.1
96.0,95.6
96.9,91.6
95.1,92.0
95.6,89.8
91.6,92.0
92.0,90.1
89.8,98.5
92.0,97.1
90.1,98.9
98.5,94.4
97.1,98.3
98.9,94.0
94.4,89.0
98.3,88.0
94.0,76.7
89.0,76.0
88.0,76.5
76.7,69.7
76.0,68.5
76.5,80.0
69.7,78.9
68.5,90.4
80.0,88.1
78.9,97.5
90.4,95.0
88.1,94.7
97.5,101.7
95.0,104.0
94.7,103.3
101.7,102.1
104.0,107.9
103.3,108.2
102.1,109.5
107.9,111.3
108.2,108.3
109.5,107.3
111.3,101.9
108.3,99.9
107.3,99.8
101.9,100.0
99.9,103.9
99.8,108.8
100.0,109.0
103.9,106.3
108.8,100.4
109.0,107.9
106.3,111.0
100.4,119.0
107.9,121.9
111.0,121.4
119.0,120.7
121.9,122.5
121.4,129.3
120.7,128.8
122.5,128.8
129.3,132.3
128.8,129.0
128.8,129.8
132.3,133.5
129.0,132.0
129.8,133.1
133.5,126.3
132.0,123.8
133.1,122.9
126.3,122.0
123.8,122.5
122.9,123.2
122.0,123.5
122.5,118.2
123.2,114.2
123.5,111.4
118.2,118.0
114.2,114.8
111.4,115.6
118.0,117.7
114.8,112.8
115.6,113.2
117.7,109.6
112.8,112.3
113.2,116.0
109.6,112.9
112.3,98.1
116.0,106.3
112.9,116.4
98.1,139.2
106.3,144.0
116.4,134.4
139.2,128.0
144.0,136.9
134.4,141.7
128.0,154.2
136.9,143.5
141.7,127.4
154.2,119.2
143.5,126.6
127.4,118.5
119.2,109.0
126.6,93.1
118.5,68.4
109.0,82.4
93.1,90.0
68.4,93.0
82.4,117.0
90.0,124.9
93.0,165.0
117.0,230.0
124.9,187.5
165.0,162.3
230.0,142.6
187.5,142.3
162.3,132.1
142.6,135.0
142.3,118.0
132.1,104.0
135.0,93.0
118.0,92.2
104.0,90.5
93.0,86.2
92.2,88.9
90.5,78.5
86.2,73.6
88.9,71.5
78.5,64.3
73.6,69.9
71.5,70.8
64.3,64.5
69.9,59.1
70.8,51.6
64.5,47.4
59.1,47.0
51.6,47.0
47.4,47.2
47.0,46.9
47.0,44.3
47.2,48.4
46.9,46.0
44.3,46.8
48.4,44.2
46.0,42.0
46.8,41.0
44.2,40.3
42.0,36.2
41.0,34.5
40.3,34.3
36.2,34.5
34.5,33.4
34.3,30.9
34.5,31.1
33.4,30.4
30.9,29.9
31.1,29.8
30.4,30.3
29.9,29.8
29.8,29.6
30.3,29.4
29.8,27.0
29.6,26.8
29.4,27.2
27.0,27.1
26.8,27.2
27.2,24.2
27.1,25.2
27.2,24.6
24.2,24.0
25.2,23.6
24.6,22.7
24.0,22.1
23.6,21.2
22.7,20.6
22.1,20.4
21.2,20.6
20.6,19.6
20.4,20.5
20.6,20.4
19.6,19.7
20.5,19.5
20.4,18.7
19.7,17.8
19.5,17.9
18.7,17.4
17.8,16.9
17.9,17.5
17.4,17.3
16.9,16.8
17.5,15.7
17.3,15.6
16.8,15.7
15.7,15.5
15.6,14.7
15.7,14.3
15.5,14.3
14.7,14.1
14.3,14.2
14.3,14.1
14.1,14.1
14.2,13.8
14.1,13.7
14.1,13.6
13.8,13.4
13.7,13.4
13.6,13.5
13.4,13.4
13.4,13.3
13.5,13.3
13.4,13.5
13.3,13.4
13.3,13.4
13.5,13.4
13.4,13.4
13.4,13.5
13.4,13.4
13.4,13.4
13.5,13.3
13.4,13.4
13.4,13.5
13.3,13.5
13.4,13.6
13.5,13.3
13.5,13.3
13.6,13.3
13.3,13.5
13.3,13.6
13.3,13.7
13.5,13.7
13.6,13.6
13.7,13.4
13.7,13.4
13.6,13.4
13.4,13.5
13.4,13.3
13.4,13.4
13.5,13.4
13.3,12.7
13.4,12.5
13.4,12.6
12.7,12.6
12.5,12.4
12.6,12.4
12.6,12.2
12.4,12.3
12.4,12.5
12.2,12.4
12.3,12.4
12.5,12.4
12.4,11.8
12.4,11.7
12.4,11.8
11.8,11.6
11.7,11.8
11.8,11.8
11.6,11.2
11.8,10.9
11.8,10.9
11.2,11.0
10.9,10.9
10.9,10.9
11.0,10.8
10.9,10.9
10.9,10.9
10.8,10.9
10.9,10.8
10.9,10.8
10.9,10.6
10.8,10.5
10.8,10.6
10.6,11.2
10.5,10.9
10.6,10.6
11.2,10.7
10.9,10.3
10.6,10.2
10.7,10.9
10.3,11.6
10.2,11.6
10.9,11.7
11.6,11.6
11.6,11.7
11.7,11.7
11.6,11.9
11.7,11.8
11.7,11.9
11.9,11.8
11.8,11.7
11.9,11.9
11.8,12.0
11.7,12.0
11.9,12.1
12.0,11.9
12.0,11.8
12.1,11.8
11.9,12.5
11.8,12.7
11.8,12.9
12.5,12.9
12.7,12.8
12.9,12.4
12.9,12.4
12.8,12.4
12.4,12.4
12.4,12.3
12.4,12.3
12.4,12.2
12.3,12.1
12.3,12.2
12.2,12.2
12.1,12.4
12.2,12.3
12.2,12.6
12.4,12.3
12.3,11.9
12.6,11.9
12.3,11.8
11.9,11.7
11.9,11.4
11.8,11.4
11.7,11.3
11.4,11.2
11.4,11.0
11.3,11.0
11.2,11.0
11.0,11.2
11.0,11.0
11.0,10.4
11.2,10.5
11.0,10.2
10.4,10.0
10.5,10.2
10.2,10.8
10.0,10.9
10.2,10.9
10.8,10.9
10.9,10.6
10.9,10.5
10.9,10.6
10.6,10.1
10.5,9.8
10.6,9.9
10.1,10.1
9.8,8.0
9.9,11.6
10.1,11.6
8.0,13.5
11.6,13.3
11.6,12.2
13.5,12.0
13.3,11.6
12.2,11.5
12.0,11.4
11.6,11.1
11.5,11.1
11.4,11.1
11.1,10.9
11.1,10.9
11.1,11.0
10.9,11.0
10.9,10.5
11.0,9.6
11.0,9.4
10.5,9.1
9.6,8.7
9.4,8.9
9.1,8.9
8.7,8.9
8.9,8.8
8.9,8.6
8.9,8.4
8.8,8.4
8.6,8.9
8.4,8.5
8.4,8.9
8.9,9.1
8.5,8.8
8.9,8.5
9.1,7.6
8.8,7.5
8.5,7.7
7.6,7.8
7.5,7.2
7.7,7.2
7.8,7.0
7.2,6.8
7.2,6.8
7.0,6.7
6.8,6.7
6.8,6.5
6.7,6.4
6.7,6.8
6.5,6.6
6.4,6.7
6.8,6.7
6.6,6.6
6.7,6.7
6.7,6.4
6.6,6.3
6.7,6.3
6.4,6.4
6.3,6.6
6.3,6.7
6.4,6.7
6.6,6.5
6.7,6.3
6.7,6.2
6.5,6.4
6.3,6.5
6.2,5.9
6.4,5.9
6.5,5.7
5.9,5.6
5.9,5.5
5.7,5.6
5.6,5.6
5.5,5.6
5.6,5.5
5.6,5.4
5.6,5.3
5.5,5.2
5.4,5.3
5.3,5.3
5.2,5.2
5.3,5.1
5.3,5.2
5.2,5.1
5.1,5.1
5.2,5.1
5.1,5.2
5.1,5.1
5.1,5.1
5.2,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.0
5.1,5.0
5.1,4.9
5.0,4.9
5.0,5.0
4.9,4.8
4.9,5.0
5.0,5.1
4.8,5.1
5.0,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.1
5.1,5.0
5.1,4.9
5.1,4.9
5.0,5.0
4.9,5.1
4.9,5.1
5.0,5.1
5.1,5.1
5.1,5.0
5.1,5.2
5.1,5.3
5.0,5.3
5.2,5.1
5.3,5.1
5.3,5.0
5.1,4.9
5.1,5.0
5.0,5.0
4.9,4.9
5.0,4.9
5.0,4.9
4.9,4.8
4.9,4.9
4.9,4.8
4.8,4.7
4.9,4.9
4.8,4.9
4.7,4.9
4.9,4.9
4.9,5.0
4.9,4.8
4.9,4.9
5.0,4.9
4.8,4.8
4.9,4.8
4.9,4.8
4.8,4.6
4.8,4.6
4.8,4.7
4.6,4.7
4.6,4.7
4.7,4.8
4.7,4.8
4.7,4.7
4.8,5.3
4.8,5.2
4.7,5.3
5.3,5.3
5.2,5.4
5.3,5.3
5.3,4.9
5.4,4.9
5.3,4.8
4.9,4.9
4.9,4.9
4.8,4.9
4.9,5.0
4.9,5.0
4.9,4.8
5.0,4.6
5.0,4.7
4.8,4.9
4.6,4.9
4.7,4.9
4.9,5.0
4.9,4.9
4.9,4.8
5.0,5.0
4.9,5.0
4.8,4.4
5.0,4.3
5.0,4.4
4.4,4.4
4.3,4.2
4.4,4.4
4.4,4.3
4.2,4.3
4.4,4.5
4.3,5.3
4.3,5.5
4.5,5.6
5.3,5.9
5.5,5.8
5.6,5.6
5.9,5.7
5.8,5.4
5.6,5.7
5.7,5.9
5.4,6.0
5.7,6.1
5.9,6.1
6.0,5.5
6.1,5.5
6.1,5.4
5.5,5.6
5.5,5.3
5.4,5.3
5.6,5.8
5.3,6.3
5.3,6.4
5.8,6.3
6.3,6.2
6.4,6.5
6.3,6.4
6.2,5.9
6.5,5.6
6.4,6.7
5.9,7.0
5.6,6.8
6.7,6.4
7.0,6.8
6.8,6.9
6.4,6.4
6.8,6.3
6.9,7.1
6.4,6.8
6.3,6.7
7.1,6.9
6.8,5.6
6.7,4.9
6.9,5.2
5.6,5.3
4.9,4.7
5.2,4.3
5.3,4.2
4.7,4.2
4.3,4.1
4.2,4.0
4.2,4.2
4.1,3.9
4.0,4.0
4.2,3.9
3.9,3.9
4.0,4.0
3.9,3.5
3.9,3.2
4.0,3.2
3.5,3.2
3.2,3.2
3.2,3.2
3.2,3.3
3.2,3.1
3.2,3.3
3.3,3.0
3.1,3.0
3.3,3.0
3.0,3.0
3.0,3.0
3.0,2.9
3.0,2.8
3.0,2.8
2.9,3.1
2.8,3.1
2.8,3.0
3.1,2.8
3.1,2.5
3.0,2.5
2.8,2.5
2.5,2.5
2.5,2.4
2.5,2.3
2.5,2.3
2.4,2.3
2.3,2.2
2.3,2.2
2.3,2.0
2.2,2.3
2.2,2.6
2.0,2.3
2.3,2.2
2.6,3.0
2.3,3.0
2.2,3.1
3.0,2.8
3.0,3.0
3.1,3.0
2.8,3.0
3.0,3.0
3.0,3.0
3.0,3.1
3.0,3.2
3.0,3.3
3.1,3.2
3.2,3.3
3.3,3.3
3.2,3.6
3.3,3.2
3.3,3.0
3.6,2.8
3.2,2.8
3.0,2.5
2.8,3.2
2.8,3.2
2.5,2.6
3.2,2.3
3.2,2.3
2.6,2.4
2.3,2.6
2.3,3.6
2.4,3.8
2.6,4.0
3.6,4.1
3.8,4.2
4.0,3.9
4.1,4.1
4.2,4.1
3.9,4.0
4.1,4.3
4.1,4.7
4.0,4.9
4.3,5.0
4.7,5.0
4.9,5.0
5.0,5.0
5.0,5.1
5.0,4.8
5.0,4.8
5.1,4.9
4.8,4.9
4.8,5.3
4.9,5.5
4.9,5.6
5.3,5.4
5.5,5.6
5.6,6.1
5.4,5.5
5.6,5.2
6.1,4.8
5.5,4.8
5.2,4.8
4.8,5.6
4.8,5.8
4.8,6.1
5.6,5.9
5.8,4.8
6.1,5.0
5.9,6.5
4.8,7.2
5.0,6.9
6.5,7.6
7.2,8.2
6.9,8.5
7.6,8.6
8.2,8.2
8.5,8.2
8.6,8.8
8.2,9.0
8.2,9.1
8.8,8.6
9.0,8.2
9.1,9.7
8.6,10.9
8.2,10.9
9.7,10.9
10.9,11.3
10.9,11.4
10.9,11.6
11.3,10.8
11.4,10.9
11.6,11.0
10.8,11.1
10.9,10.8
11.0,10.1
11.1,9.5
10.8,9.5
10.1,10.0
9.5,10.0
9.5,7.8
10.0,7.9
10.0,6.6
7.8,9.8
7.9,10.8
6.6,9.3
9.8,12.1
10.8,13.1
9.3,13.4
12.1,13.5
13.1,13.5
13.4,13.5
13.5,13.9
13.5,13.9
13.5,14.1
13.9,14.0
13.9,13.7
14.1,13.7
14.0,13.6
13.7,13.7
13.7,13.9
13.6,13.5
13.7,13.2
13.9,13.7
13.5,13.8
13.2,14.0
13.7,13.9
13.8,14.0
14.0,14.2
13.9,14.9
14.0,14.4
14.2,14.3
14.9,14.8
14.4,14.8
14.3,12.9
14.8,13.9
14.8,15.4
12.9,15.4
13.9,15.4
15.4,16.1
15.4,16.9
15.4,17.0
16.1,16.8
16.9,16.5
17.0,17.5
16.8,17.5
16.5,17.5
17.5,17.5
17.5,17.5
17.5,17.5
17.5,17.5
17.5,16.9
17.5,15.7
17.5,17.0
16.9,19.5
15.7,19.3
17.0,19.8
19.5,18.5
19.3,14.6
19.8,24.0
18.5,28.9
14.6,29.6
24.0,23.9
28.9,18.5
29.6,16.7
23.9,18.9
18.5,14.3
16.7,10.6
18.9,9.6
14.3,8.7
10.6,8.8
9.6,8.4
8.7,8.3
8.8,8.5
8.4,8.8
8.3,8.4
8.5,7.4
8.8,7.2
8.4,6.7
7.4,6.1
7.2,5.6
6.7,6.8
6.1,6.9
5.6,7.2
6.8,8.0
6.9,7.0
7.2,7.2
8.0,8.2
7.0,6.3
7.2,5.5
8.2,5.8
6.3,3.8
5.5,3.9
5.8,3.6
3.8,3.5
3.9,3.3
3.6,3.4
3.5,3.4
3.3,3.2
3.4,3.0
3.4,3.5
3.2,2.9
3.0,2.2
3.5,1.9
2.9,1.8
2.2,1.6
1.9,1.6
1.8,1.7
1.6,1.4
1.6,1.2
1.7,1.1
1.4,1.2
1.2,1.2
1.1,1.1
1.2,1.0
1.2,1.0
1.1,1.0
1.0,0.9
1.0,0.9
1.0,0.8
0.9,0.7
0.9,0.7
0.8,0.8
0.7,0.8
0.7,0.7
0.8,0.7
0.8,0.7
0.7,0.8
0.7,0.8
0.7,0.8
0.8,0.8
0.8,0.8
0.8,0.8
0.8,0.8
0.8,0.8
0.8,0.9
0.8,0.9
0.8,0.9
0.9,0.8
0.9,0.8
0.9,0.8
0.8,0.7
0.8,0.8
0.8,0.8
0.7,0.8
0.8,0.9
0.8,0.9
0.8,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,0.9
0.9,1.0
0.9,0.9
0.9,1.0
1.0,0.9
0.9,0.9
1.0,0.8
0.9,0.9
0.9,0.9
0.8,0.9
0.9,1.0
0.9,1.0
0.9,1.0
1.0,1.1
1.0,1.0
1.0,1.1
1.1,1.1
1.0,1.0
1.1,1.1
1.1,0.9
1.0,0.9
1.1,0.9
0.9,0.9
0.9,0.8
0.9,0.7
0.9,0.7
0.8,0.7
0.7,0.5
0.7,0.5
0.7,0.4
0.5,0.4
0.5,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.4
0.4,0.3
0.4,0.3
0.4,0.3
0.3,0.4
0.3,0.4
0.3,0.4
0.4,0.3
0.4,0.3
0.4,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.2
0.3,0.2
0.3,0.3
0.2,0.3
0.2,0.2
0.3,0.3
0.3,0.2
0.2,0.2
0.3,0.2
0.2,0.3
0.2,0.2
0.2,0.2
0.3,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.2
0.2,0.3
0.2,0.3
0.2,0.2
0.3,0.2
0.3,0.2
0.2,0.3
0.2,0.3
0.2,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,0.3
0.3,
0.3,
0.3,
